SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
107828,0,Cash loans,F,Y,N,0,360000.0,1129500.0,31059.0,1129500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,19467,6791,4785,3005,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,2.0,2527519,Consumer loans,15593.31,148500.0,147762.0,14850.0,148500.0,0.099457605,,,XAP,Approved,597,Cash through the bank,XAP,,New,POS,XNA,Regional / Local,663,Consumer electronics,12.0,middle,POS household with interest,365243.0,-566.0,-236.0,-296.0,-293.0,0.0
107830,0,Cash loans,F,N,N,0,360000.0,1759180.5,61276.5,1606500.0,Family,Working,Higher education,Married,House / apartment,0.00823,14416,3309,6578,2790,Core staff,2.0,Industry: type 3,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,1.0,0.0,1.0,1216868,Consumer loans,5148.495,40707.0,45004.5,0.0,40707.0,0.0,,,XAP,Approved,891,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,2300,Consumer electronics,12.0,high,POS household with interest,365243.0,-859.0,-529.0,-529.0,-526.0,0.0
107831,0,Cash loans,F,N,Y,1,157500.0,785398.5,33403.5,702000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020246,13118,1635,75,4724,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,1.0,2.0,1750658,Consumer loans,8237.61,70110.0,79078.5,0.0,70110.0,0.0,,,XAP,Refused,549,Cash through the bank,LIMIT,,Repeater,POS,XNA,Regional / Local,25,Consumer electronics,12.0,middle,POS household with interest,,,,,,
107832,0,Cash loans,F,N,Y,0,135000.0,254700.0,27558.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,19861,3999,3930,3419,Laborers,2.0,Self-employed,1.0,1.0,1.0,1.0,1466.0,0.0,0.0,0.0,0.0,1.0,3.0,2838341,Cash loans,37339.155,675000.0,767664.0,,675000.0,,,,Building a house or an annex,Refused,494,Cash through the bank,HC,,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
107833,0,Cash loans,F,N,N,0,42750.0,107820.0,5634.0,90000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.011657,23483,365243,12222,4203,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,1.0,1709795,Consumer loans,3168.315,17055.0,15538.5,2250.0,17055.0,0.137754985,,,XAP,Refused,2082,Cash through the bank,LIMIT,,Repeater,POS,XNA,Regional / Local,24,Consumer electronics,6.0,high,POS other with interest,,,,,,
107855,1,Cash loans,M,N,Y,1,153000.0,369000.0,17329.5,369000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.026392,11761,133,2960,3400,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2558937,Consumer loans,4912.515,108468.0,108468.0,0.0,108468.0,0.0,,,XAP,Approved,390,Cash through the bank,XAP,,New,POS,XNA,Country-wide,2326,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-358.0,332.0,365243.0,365243.0,0.0
107860,0,Cash loans,M,Y,N,0,180000.0,474408.0,25866.0,396000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.003813,22268,365243,9095,5166,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,1572.0,0.0,0.0,0.0,0.0,0.0,6.0,1534012,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,445,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
107868,0,Cash loans,M,Y,Y,1,270000.0,780363.0,33061.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,16198,200,2501,4090,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,3.0,5.0,1963181,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,275,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
107876,0,Cash loans,M,Y,Y,0,225000.0,1054773.0,34987.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,21278,172,5937,4571,Laborers,2.0,Trade: type 7,3.0,1.0,3.0,1.0,672.0,0.0,0.0,0.0,0.0,0.0,3.0,2508066,Consumer loans,16157.79,148495.5,145408.5,14850.0,148495.5,0.100918204,,,XAP,Approved,350,Cash through the bank,XAP,,Repeater,POS,XNA,Regional / Local,177,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-318.0,-48.0,-48.0,-45.0,0.0
107879,0,Cash loans,F,N,Y,0,166500.0,835605.0,24561.0,697500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,16814,7489,3880,348,Laborers,2.0,School,0.0,0.0,0.0,0.0,2641.0,0.0,0.0,0.0,0.0,0.0,4.0,1120929,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,28,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
107888,0,Cash loans,M,Y,N,0,270000.0,1665000.0,43920.0,1665000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.072508,17285,1246,8576,846,Drivers,2.0,Other,0.0,0.0,0.0,0.0,2729.0,0.0,0.0,0.0,6.0,2.0,4.0,1455040,Consumer loans,2810.16,62379.0,62379.0,0.0,62379.0,0.0,,,XAP,Approved,263,Cash through the bank,XAP,Family,Refreshed,POS,XNA,Country-wide,2500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-233.0,457.0,365243.0,365243.0,0.0
107898,0,Cash loans,F,N,N,1,135000.0,302206.5,12802.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.003813,16457,3461,6427,9,Sales staff,2.0,Self-employed,2.0,0.0,2.0,0.0,2897.0,0.0,0.0,0.0,0.0,0.0,1.0,2062257,Consumer loans,6709.905,73462.5,66114.0,7348.5,73462.5,0.108942447,,,XAP,Approved,485,Cash through the bank,XAP,,Refreshed,POS,XNA,Country-wide,17,Connectivity,12.0,middle,POS mobile with interest,365243.0,-446.0,-116.0,-356.0,-348.0,0.0
107925,0,Cash loans,M,N,N,0,180000.0,327024.0,25965.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.020713,17359,1364,1461,892,Laborers,1.0,Construction,2.0,0.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,2454936,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,65,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
107930,0,Cash loans,F,Y,N,2,135000.0,1354500.0,42529.5,1354500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,13021,5466,4000,3994,Laborers,4.0,Agriculture,0.0,0.0,0.0,0.0,1732.0,0.0,0.0,0.0,0.0,2.0,2.0,1100712,Consumer loans,2683.71,26055.0,26932.5,2605.5,26055.0,0.096066977,,,XAP,Approved,2171,Cash through the bank,XAP,Family,New,POS,XNA,Country-wide,37,Connectivity,18.0,high,POS mobile with interest,365243.0,-2140.0,-1630.0,-2020.0,-1993.0,0.0
107935,0,Cash loans,F,N,Y,0,247500.0,1054755.0,34857.0,801000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,22334,2204,8797,4614,Medicine staff,2.0,Other,0.0,0.0,0.0,0.0,1292.0,0.0,0.0,0.0,1.0,0.0,5.0,1581540,Cash loans,30503.25,675000.0,675000.0,,675000.0,,,,XNA,Approved,1040,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1010.0,40.0,-380.0,-373.0,0.0
107936,0,Cash loans,F,N,Y,0,135000.0,387000.0,14719.5,387000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,17319,2536,8055,865,Laborers,1.0,Business Entity Type 3,1.0,0.0,1.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,3.0,1973688,Consumer loans,9542.745,84631.5,94405.5,0.0,84631.5,0.0,,,XAP,Approved,1371,Cash through the bank,XAP,Other_B,Repeater,POS,XNA,Country-wide,3000,Consumer electronics,14.0,high,POS household with interest,365243.0,-1340.0,-950.0,-950.0,-946.0,0.0
107936,0,Cash loans,F,N,Y,0,135000.0,387000.0,14719.5,387000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,17319,2536,8055,865,Laborers,1.0,Business Entity Type 3,1.0,0.0,1.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,3.0,2762573,Consumer loans,6767.595,42615.0,35779.5,8523.0,42615.0,0.2095214,,,XAP,Approved,1402,Cash through the bank,XAP,Other_B,Repeater,POS,XNA,Stone,15,Clothing,6.0,middle,POS industry with interest,365243.0,-1371.0,-1221.0,-1221.0,-1219.0,0.0
107960,0,Cash loans,F,N,N,0,180000.0,582768.0,31176.0,540000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,19765,2071,9856,3298,Accountants,2.0,Housing,0.0,0.0,0.0,0.0,3093.0,0.0,0.0,0.0,0.0,0.0,3.0,1894289,Consumer loans,13887.0,152680.5,152680.5,0.0,152680.5,0.0,,,XAP,Approved,1064,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Regional / Local,147,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1033.0,-703.0,-703.0,-694.0,0.0
107968,1,Cash loans,F,N,Y,0,270000.0,337500.0,12852.0,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01452,22012,365243,3978,3998,Laborers,1.0,XNA,0.0,0.0,0.0,0.0,731.0,0.0,2.0,0.0,0.0,0.0,3.0,2695426,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,256,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
107970,0,Cash loans,M,N,Y,0,180000.0,545040.0,25407.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,9154,1221,6175,1735,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,1.0,1242560,Consumer loans,3962.97,72243.0,87502.5,0.0,72243.0,0.0,,,XAP,Approved,948,Cash through the bank,XAP,"Spouse, partner",Repeater,POS,XNA,Country-wide,2300,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-917.0,-227.0,-317.0,-311.0,0.0
107981,0,Cash loans,F,N,Y,0,99000.0,313438.5,20160.0,283500.0,Unaccompanied,Working,Lower secondary,Widow,House / apartment,0.019689,22955,5249,7695,4630,Cleaning staff,1.0,Medicine,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,6.0,2793459,Cash loans,23494.275,225000.0,239850.0,,225000.0,,,,XNA,Approved,1438,Cash through the bank,XAP,Family,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1408.0,-1078.0,-1108.0,-1103.0,1.0
107990,0,Cash loans,F,Y,Y,1,207000.0,878733.0,25821.0,733500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.006671,14177,2989,2503,2155,Accountants,3.0,Kindergarten,1.0,1.0,1.0,1.0,965.0,0.0,0.0,0.0,0.0,0.0,2.0,1886163,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,29,XNA,XAP,,XNA,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
107997,0,Cash loans,M,Y,Y,0,180000.0,292500.0,15997.5,292500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,16627,2075,7145,143,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1141178,Cash loans,13732.785,270000.0,326659.5,,270000.0,,,,XNA,Refused,349,Cash through the bank,HC,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
108004,0,Cash loans,F,Y,Y,1,112500.0,360000.0,17509.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,9763,791,1741,896,Core staff,3.0,Kindergarten,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,6.0,1742901,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,105,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108008,1,Cash loans,F,N,Y,2,112500.0,592560.0,31153.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019689,12952,6183,5873,1596,Managers,3.0,Agriculture,1.0,0.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,3.0,2065023,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,249,XNA,XAP,,New,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108011,0,Cash loans,F,N,Y,0,54000.0,702000.0,27450.0,702000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020713,21631,5917,8577,4724,Core staff,1.0,Kindergarten,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2183178,Cash loans,17767.89,225000.0,254700.0,0.0,225000.0,0.0,,,XNA,Refused,1927,XNA,HC,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,0,XNA,24.0,high,Cash X-Sell: high,,,,,,
108019,0,Cash loans,F,N,Y,0,292500.0,675000.0,24930.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,19172,591,1115,1091,Laborers,1.0,Business Entity Type 3,1.0,0.0,1.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,2.0,1546968,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,246,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
108020,0,Cash loans,F,N,Y,0,144000.0,592560.0,31153.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,22742,3379,2926,898,Laborers,2.0,School,4.0,0.0,4.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,2.0,1294459,Consumer loans,6866.055,79915.5,63477.0,22500.0,79915.5,0.285012799,,,XAP,Approved,137,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,100,Jewelry,12.0,middle,POS other with interest,365243.0,-107.0,223.0,-77.0,-68.0,1.0
108035,0,Cash loans,F,N,Y,0,247500.0,545040.0,36553.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.032561,13171,1102,7286,61,Laborers,2.0,Business Entity Type 1,1.0,0.0,1.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,1.0,2724631,Cash loans,66647.745,832500.0,953379.0,,832500.0,,,,XNA,Refused,381,Cash through the bank,HC,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,
108047,0,Cash loans,F,N,Y,0,157500.0,192874.5,15057.0,166500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019101,21552,3326,3145,5109,Core staff,1.0,Transport: type 2,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,4.0,1644839,Cash loans,44025.435,225000.0,239850.0,,225000.0,,,,XNA,Approved,226,Cash through the bank,XAP,Unaccompanied,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-196.0,-46.0,-106.0,-102.0,1.0
108049,0,Cash loans,F,N,N,0,72000.0,504000.0,16258.5,504000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,21552,365243,2830,2720,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,3.0,2386242,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,286,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108049,0,Cash loans,F,N,N,0,72000.0,504000.0,16258.5,504000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,21552,365243,2830,2720,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,3.0,2443736,Cash loans,15954.03,490500.0,490500.0,,490500.0,,,,XNA,Refused,171,Cash through the bank,HC,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
108071,0,Cash loans,F,N,Y,0,135000.0,288873.0,16258.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,19568,1322,13716,2850,Sales staff,1.0,Self-employed,1.0,0.0,1.0,0.0,1077.0,0.0,0.0,0.0,0.0,1.0,2.0,1075657,Consumer loans,10549.935,88150.5,95908.5,0.0,88150.5,0.0,,,XAP,Approved,774,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,100,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-743.0,-473.0,-473.0,-466.0,0.0
108076,0,Cash loans,F,N,Y,0,198000.0,675000.0,32602.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,22436,365243,3167,3160,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,4.0,2073335,Consumer loans,2333.385,17955.0,17491.5,1795.5,17955.0,0.101387604,,,XAP,Approved,2527,Cash through the bank,XAP,Children,New,POS,XNA,Country-wide,49,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2496.0,-2226.0,-2256.0,-2249.0,1.0
108079,0,Cash loans,M,Y,Y,2,90000.0,1256400.0,44644.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,16124,494,497,5029,Drivers,4.0,Self-employed,2.0,2.0,2.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1507309,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,64,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108095,0,Cash loans,F,N,Y,1,247500.0,450000.0,27661.5,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.026392,13368,1959,1216,2127,Managers,3.0,Postal,2.0,0.0,2.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,3.0,2545172,Consumer loans,11250.0,31905.0,31905.0,0.0,31905.0,0.0,,,XAP,Unused offer,1330,Cash through the bank,CLIENT,,Repeater,XNA,XNA,Country-wide,34,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
108104,0,Cash loans,F,N,Y,0,360000.0,1236816.0,36292.5,1080000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,23343,365243,4084,4101,Laborers,2.0,XNA,2.0,0.0,1.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,1.0,1317041,Consumer loans,10729.98,106587.0,117139.5,0.0,106587.0,0.0,,,XAP,Approved,1302,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,432,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1271.0,-941.0,-925.0,-918.0,0.0
108110,0,Cash loans,F,Y,Y,0,315000.0,932643.0,27400.5,778500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,19878,10423,4285,3424,High skill tech staff,2.0,Medicine,4.0,0.0,4.0,0.0,588.0,0.0,0.0,0.0,0.0,1.0,2.0,2639856,Cash loans,52026.165,1129500.0,1227901.5,,1129500.0,,,,XNA,Approved,588,Cash through the bank,XAP,,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-558.0,492.0,365243.0,365243.0,1.0
108110,0,Cash loans,F,Y,Y,0,315000.0,932643.0,27400.5,778500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,19878,10423,4285,3424,High skill tech staff,2.0,Medicine,4.0,0.0,4.0,0.0,588.0,0.0,0.0,0.0,0.0,1.0,2.0,2750760,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Refused,239,XNA,HC,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108115,0,Cash loans,F,N,N,0,225000.0,1566909.0,49329.0,1282500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.035792,22691,365243,4338,4472,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,1229.0,0.0,0.0,0.0,1.0,0.0,2.0,1356470,Revolving loans,9000.0,0.0,180000.0,,11232.0,,,,XAP,Approved,2456,XNA,XAP,,Repeater,Cards,x-sell,Country-wide,-1,Consumer electronics,0.0,XNA,Card Street,-2455.0,-2400.0,365243.0,-788.0,365243.0,0.0
108116,0,Cash loans,F,Y,Y,3,81000.0,526491.0,18909.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,13975,967,2118,5407,Cooking staff,5.0,Business Entity Type 3,2.0,0.0,2.0,0.0,2224.0,0.0,0.0,0.0,0.0,0.0,3.0,2743730,Cash loans,11250.0,90000.0,90000.0,0.0,90000.0,0.0,,,XNA,Canceled,315,XNA,XAP,,Refreshed,XNA,XNA,Country-wide,25,Connectivity,16.0,XNA,Cash,,,,,,
108117,1,Cash loans,M,Y,Y,2,225000.0,94230.0,6502.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,11916,487,5646,3671,Laborers,4.0,Business Entity Type 3,5.0,0.0,4.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,3.0,1197786,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,280,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
108129,0,Revolving loans,F,N,N,0,90000.0,135000.0,6750.0,135000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,21335,1255,5455,4263,Private service staff,2.0,Self-employed,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,1.0,2802425,Cash loans,25188.615,607500.0,679671.0,,607500.0,,,,XNA,Approved,164,XNA,XAP,Unaccompanied,Repeater,Cash,x-sell,Contact center,-1,XNA,36.0,low_action,Cash X-Sell: low,365243.0,-134.0,916.0,365243.0,365243.0,1.0
108134,0,Cash loans,F,N,Y,0,180000.0,269550.0,13761.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008575,18701,1438,6699,2255,Laborers,2.0,Electricity,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,5.0,1419430,Cash loans,44842.14,1147500.0,1474659.0,,1147500.0,,,,XNA,Approved,388,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_action,Cash X-Sell: low,365243.0,-358.0,1052.0,365243.0,365243.0,1.0
108136,0,Cash loans,M,N,Y,0,247500.0,802773.0,26527.5,693000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.072508,21546,2847,1089,4168,Laborers,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,2324514,Consumer loans,22129.155,198855.0,178605.0,20250.0,198855.0,0.110905388,,,XAP,Approved,1147,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Regional / Local,10,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1115.0,-845.0,-965.0,-961.0,0.0
108137,0,Cash loans,F,Y,Y,0,135000.0,1223010.0,48631.5,1125000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.009175,17697,1724,8654,1250,Accountants,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,3194.0,0.0,0.0,0.0,0.0,0.0,3.0,2581791,Consumer loans,13650.975,146250.0,146250.0,0.0,146250.0,0.0,,,XAP,Approved,672,Cash through the bank,XAP,"Spouse, partner",Refreshed,POS,XNA,Stone,16,Furniture,12.0,low_normal,POS industry with interest,365243.0,-641.0,-311.0,-311.0,-301.0,0.0
108152,0,Cash loans,F,N,Y,0,280350.0,787131.0,26145.0,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011703,15456,6403,6503,5132,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,8.0,2325203,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,271,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
